Dealer_ID,Product_ID,Date,Quantity,Consumption,Location
D002,P006,2022-03-04,44.0,12.0,Los Angeles
D002,P006,2022-03-05,14.0,15.0,Chicago
D002,P006,2022-03-06,40.0,17.0,New York
D002,P006,2022-03-07,32.0,6.0,Los Angeles
D002,P006,2022-03-08,73.0,14.0,Los Angeles
D002,P006,2022-03-09,80.0,15.0,Chicago
D002,P006,2022-03-10,31.0,8.0,New York
D002,P006,2022-03-11,57.0,17.0,New York
D002,P006,2022-03-12,50.0,19.0,Los Angeles
D002,P006,2022-03-13,29.0,13.0,New York
D002,P006,2022-03-14,65.0,7.0,New York
D002,P006,2022-03-15,83.0,14.0,Chicago
D002,P006,2022-03-16,42.0,10.0,Los Angeles
D002,P006,2022-03-17,31.0,12.0,Chicago
D002,P006,2022-03-18,21.0,9.0,Chicago
D002,P006,2022-03-19,41.0,16.0,Chicago
D002,P006,2022-03-20,20.0,11.0,Los Angeles
D002,P006,2022-03-21,80.0,6.0,Los Angeles
D002,P006,2022-03-22,89.0,5.0,New York
D002,P006,2022-03-23,45.0,10.0,New York
D002,P006,2022-03-24,83.0,9.0,New York
D002,P006,2022-03-25,95.0,18.0,New York
D002,P006,2022-03-26,50.0,11.0,New York
D002,P006,2022-03-27,57.0,11.0,Los Angeles
D002,P006,2022-03-28,29.0,18.0,New York
D002,P006,2022-03-29,96.0,13.0,Los Angeles
D002,P006,2022-03-30,52.0,17.0,New York
D002,P007,2022-01-01,79.0,15.0,New York
D002,P007,2022-01-02,48.0,13.0,Chicago
D002,P007,2022-01-03,87.0,18.0,Chicago
D002,P007,2022-01-04,86.0,14.0,Los Angeles
D002,P007,2022-01-05,72.0,9.0,Chicago
D002,P007,2022-01-06,79.0,10.0,Chicago
D002,P007,2022-01-07,10.0,11.0,Los Angeles
D002,P007,2022-01-08,91.0,9.0,Los Angeles
D002,P007,2022-01-09,14.0,7.0,Chicago
D002,P007,2022-01-10,98.0,12.0,Los Angeles
D002,P007,2022-01-11,14.0,16.0,Chicago
D002,P007,2022-01-12,86.0,15.0,New York
D002,P007,2022-01-13,22.0,15.0,Chicago
D002,P007,2022-01-14,57.0,5.0,Chicago
D002,P007,2022-01-15,69.0,18.0,Chicago
D002,P007,2022-01-16,33.0,6.0,Los Angeles
D002,P007,2022-01-17,89.0,7.0,Chicago
D002,P007,2022-01-18,48.0,10.0,New York
D002,P007,2022-01-19,36.0,13.0,Chicago
D002,P007,2022-01-20,67.0,10.0,Los Angeles
D002,P007,2022-01-21,39.0,13.0,Los Angeles
D002,P007,2022-01-22,86.0,5.0,Los Angeles
D002,P007,2022-01-23,45.0,17.0,Chicago
D002,P007,2022-01-24,39.0,7.0,Chicago
D002,P007,2022-01-25,81.0,14.0,Los Angeles
D002,P007,2022-01-26,51.0,13.0,New York
D002,P007,2022-01-27,73.0,8.0,Chicago
D002,P007,2022-01-28,88.0,7.0,New York
D002,P007,2022-01-29,79.0,19.0,Chicago
D002,P007,2022-01-30,22.0,13.0,Chicago
D002,P007,2022-02-01,19.0,14.0,New York
D002,P007,2022-02-02,52.0,10.0,Chicago
D002,P007,2022-02-03,96.0,15.0,Los Angeles
D002,P007,2022-02-04,97.0,19.0,New York
D002,P007,2022-02-05,38.0,16.0,New York
D002,P007,2022-02-06,23.0,6.0,New York
D002,P007,2022-02-07,23.0,16.0,Los Angeles
D002,P007,2022-02-08,28.0,6.0,New York
D002,P007,2022-02-09,82.0,18.0,Chicago
D002,P007,2022-02-10,97.0,17.0,New York
D002,P007,2022-02-11,74.0,16.0,Los Angeles
D002,P007,2022-02-12,37.0,7.0,Los Angeles
D002,P007,2022-02-13,25.0,6.0,Los Angeles
D002,P007,2022-02-14,39.0,16.0,Chicago
D002,P007,2022-02-15,62.0,10.0,Chicago
D002,P007,2022-02-16,20.0,18.0,Los Angeles
D002,P007,2022-02-17,66.0,9.0,Chicago
D002,P007,2022-02-18,66.0,18.0,New York
D002,P007,2022-02-19,92.0,19.0,Chicago
D002,P007,2022-02-20,82.0,7.0,Chicago
D002,P007,2022-02-21,74.0,10.0,New York
D002,P007,2022-02-22,60.0,15.0,Los Angeles
D002,P007,2022-02-23,27.0,5.0,New York
D002,P007,2022-02-24,47.0,19.0,Los Angeles
D002,P007,2022-02-25,29.0,10.0,Chicago
D002,P007,2022-02-26,94.0,10.0,New York
D002,P007,2022-02-27,67.0,14.0,New York
D002,P007,2022-02-28,24.0,5.0,New York
D002,P007,2022-02-29,68.0,12.0,Los Angeles
D002,P007,2022-02-30,65.0,17.0,Los Angeles
D002,P007,2022-03-01,25.0,13.0,New York
D002,P007,2022-03-02,76.0,16.0,Chicago
D002,P007,2022-03-03,58.0,5.0,Los Angeles
D002,P007,2022-03-04,82.0,19.0,New York
D002,P007,2022-03-05,60.0,19.0,Chicago
D002,P007,2022-03-06,51.0,9.0,Los Angeles
D002,P007,2022-03-07,15.0,17.0,Los Angeles
D002,P007,2022-03-08,47.0,13.0,Los Angeles
D002,P007,2022-03-09,71.0,13.0,New York
D002,P007,2022-03-10,14.0,7.0,Los Angeles
D002,P007,2022-03-11,53.0,13.0,Chicago
D002,P007,2022-03-12,92.0,6.0,Los Angeles
D002,P007,2022-03-13,38.0,14.0,Chicago
D002,P007,2022-03-14,25.0,5.0,Los Angeles
D002,P007,2022-03-15,41.0,19.0,Chicago
D002,P007,2022-03-16,97.0,7.0,Chicago
D002,P007,2022-03-17,86.0,8.0,Los Angeles
D002,P007,2022-03-18,43.0,15.0,Chicago
D002,P007,2022-03-19,54.0,14.0,Chicago
D002,P007,2022-03-20,23.0,6.0,New York
D002,P007,2022-03-21,48.0,5.0,New York
D002,P007,2022-03-22,50.0,15.0,New York
D002,P007,2022-03-23,76.0,14.0,Los Angeles
D002,P007,2022-03-24,24.0,19.0,Los Angeles
D002,P007,2022-03-25,21.0,11.0,Chicago
D002,P007,2022-03-26,60.0,16.0,Los Angeles
D002,P007,2022-03-27,99.0,14.0,New York
D002,P007,2022-03-28,51.0,10.0,Chicago
D002,P007,2022-03-29,16.0,17.0,New York
D002,P007,2022-03-30,95.0,11.0,Chicago
D002,P008,2022-01-01,48.0,17.0,Chicago
D002,P008,2022-01-02,52.0,13.0,New York
D002,P008,2022-01-03,76.0,14.0,New York
D002,P008,2022-01-04,64.0,5.0,Los Angeles
D002,P008,2022-01-05,28.0,12.0,Los Angeles
D002,P008,2022-01-06,44.0,6.0,Chicago
D002,P008,2022-01-07,18.0,13.0,New York
D002,P008,2022-01-08,24.0,12.0,New York
D002,P008,2022-01-09,23.0,10.0,Los Angeles
D002,P008,2022-01-10,31.0,6.0,Los Angeles
D002,P008,2022-01-11,28.0,16.0,New York
D002,P008,2022-01-12,97.0,7.0,New York
D002,P008,2022-01-13,90.0,8.0,New York
D002,P008,2022-01-14,98.0,9.0,Chicago
D002,P008,2022-01-15,25.0,8.0,New York
D002,P008,2022-01-16,96.0,19.0,New York
D002,P008,2022-01-17,33.0,15.0,Los Angeles
D002,P008,2022-01-18,25.0,14.0,Chicago
D002,P008,2022-01-19,16.0,8.0,Los Angeles
D002,P008,2022-01-20,32.0,10.0,Los Angeles
D002,P008,2022-01-21,93.0,11.0,Chicago
D002,P008,2022-01-22,43.0,10.0,New York
D002,P008,2022-01-23,96.0,5.0,Los Angeles
D002,P008,2022-01-24,38.0,19.0,Los Angeles
D002,P008,2022-01-25,70.0,8.0,Los Angeles
D002,P008,2022-01-26,29.0,19.0,Chicago
D002,P008,2022-01-27,20.0,6.0,New York
D002,P008,2022-01-28,25.0,13.0,Chicago
D002,P008,2022-01-29,68.0,13.0,Chicago
D002,P008,2022-01-30,18.0,14.0,Chicago
D002,P008,2022-02-01,23.0,17.0,New York
D002,P008,2022-02-02,66.0,15.0,New York
D002,P008,2022-02-03,87.0,15.0,Los Angeles
D002,P008,2022-02-04,14.0,19.0,Chicago
D002,P008,2022-02-05,85.0,13.0,Los Angeles
D002,P008,2022-02-06,12.0,12.0,New York
D002,P008,2022-02-07,72.0,10.0,New York
D002,P008,2022-02-08,38.0,18.0,New York
D002,P008,2022-02-09,15.0,12.0,New York
D002,P008,2022-02-10,63.0,6.0,Chicago
D002,P008,2022-02-11,90.0,11.0,Los Angeles
D002,P008,2022-02-12,78.0,5.0,New York
D002,P008,2022-02-13,66.0,8.0,New York
D002,P008,2022-02-14,19.0,6.0,New York
D002,P008,2022-02-15,69.0,16.0,Chicago
D002,P008,2022-02-16,67.0,18.0,Chicago
D002,P008,2022-02-17,45.0,7.0,New York
D002,P008,2022-02-18,63.0,16.0,New York
D002,P008,2022-02-19,75.0,12.0,New York
D002,P008,2022-02-20,15.0,11.0,Los Angeles
D002,P008,2022-02-21,40.0,5.0,New York
D002,P008,2022-02-22,97.0,13.0,Los Angeles
D002,P008,2022-02-23,63.0,17.0,New York
D002,P008,2022-02-24,30.0,7.0,New York
D002,P008,2022-02-25,80.0,13.0,Chicago
D002,P008,2022-02-26,65.0,14.0,New York
D002,P008,2022-02-27,36.0,9.0,New York
D002,P008,2022-02-28,27.0,18.0,Los Angeles
D002,P008,2022-02-29,72.0,15.0,Los Angeles
D002,P008,2022-02-30,41.0,8.0,New York
D002,P008,2022-03-01,37.0,11.0,Los Angeles
D002,P008,2022-03-02,95.0,5.0,Chicago
D002,P008,2022-03-03,25.0,6.0,Chicago
D002,P008,2022-03-04,97.0,5.0,Chicago
D002,P008,2022-03-05,21.0,15.0,New York
D002,P008,2022-03-06,93.0,8.0,Los Angeles
D002,P008,2022-03-07,91.0,18.0,New York
D002,P008,2022-03-08,77.0,17.0,Los Angeles
D002,P008,2022-03-09,55.0,13.0,Chicago
D002,P008,2022-03-10,12.0,14.0,Los Angeles
D002,P008,2022-03-11,63.0,9.0,Los Angeles
D002,P008,2022-03-12,63.0,17.0,Chicago
D002,P008,2022-03-13,36.0,14.0,Chicago
D002,P008,2022-03-14,54.0,5.0,Chicago
D002,P008,2022-03-15,65.0,11.0,Los Angeles
D002,P008,2022-03-16,98.0,17.0,Chicago
D002,P008,2022-03-17,86.0,19.0,Chicago
D002,P008,2022-03-18,13.0,7.0,New York
D002,P008,2022-03-19,81.0,15.0,New York
D002,P008,2022-03-20,90.0,8.0,Los Angeles
D002,P008,2022-03-21,76.0,7.0,New York
D002,P008,2022-03-22,96.0,10.0,New York
D002,P008,2022-03-23,36.0,10.0,New York
D002,P008,2022-03-24,94.0,16.0,Los Angeles
D002,P008,2022-03-25,92.0,11.0,Los Angeles
D002,P008,2022-03-26,12.0,17.0,New York
D002,P008,2022-03-27,11.0,10.0,Chicago
D002,P008,2022-03-28,10.0,17.0,New York
D002,P008,2022-03-29,26.0,16.0,Los Angeles
D002,P008,2022-03-30,98.0,12.0,Chicago
D002,P009,2022-01-01,32.0,19.0,New York
D002,P009,2022-01-02,47.0,11.0,Chicago
D002,P009,2022-01-03,99.0,17.0,New York
D002,P009,2022-01-04,95.0,13.0,New York
D002,P009,2022-01-05,14.0,9.0,Chicago
D002,P009,2022-01-06,87.0,7.0,Chicago
D002,P009,2022-01-07,38.0,11.0,Los Angeles
D002,P009,2022-01-08,32.0,19.0,Chicago
D002,P009,2022-01-09,92.0,12.0,New York
D002,P009,2022-01-10,83.0,8.0,Chicago
D002,P009,2022-01-11,54.0,13.0,Los Angeles
D002,P009,2022-01-12,48.0,12.0,Los Angeles
D002,P009,2022-01-13,38.0,19.0,New York
D002,P009,2022-01-14,67.0,8.0,New York
D002,P009,2022-01-15,64.0,13.0,New York
D002,P009,2022-01-16,12.0,19.0,Chicago
D002,P009,2022-01-17,60.0,5.0,New York
D002,P009,2022-01-18,37.0,15.0,New York
D002,P009,2022-01-19,96.0,19.0,New York
D002,P009,2022-01-20,43.0,14.0,Los Angeles
D002,P009,2022-01-21,33.0,17.0,New York
D002,P009,2022-01-22,87.0,13.0,New York
D002,P009,2022-01-23,60.0,6.0,Los Angeles
D002,P009,2022-01-24,65.0,17.0,Los Angeles
D002,P009,2022-01-25,65.0,19.0,Chicago
D002,P009,2022-01-26,78.0,13.0,Chicago
D002,P009,2022-01-27,11.0,16.0,New York
D002,P009,2022-01-28,49.0,16.0,Chicago
D002,P009,2022-01-29,69.0,9.0,Los Angeles
D002,P009,2022-01-30,86.0,12.0,Chicago
D002,P009,2022-02-01,85.0,6.0,New York
D002,P009,2022-02-02,43.0,9.0,Los Angeles
D002,P009,2022-02-03,70.0,10.0,Chicago
D002,P009,2022-02-04,27.0,8.0,New York
D002,P009,2022-02-05,45.0,12.0,Chicago
D002,P009,2022-02-06,92.0,11.0,New York
D002,P009,2022-02-07,23.0,10.0,Chicago
D002,P009,2022-02-08,65.0,5.0,Chicago
D002,P009,2022-02-09,67.0,11.0,Los Angeles
D002,P009,2022-02-10,56.0,7.0,Los Angeles
D002,P009,2022-02-11,35.0,14.0,Chicago
D002,P009,2022-02-12,45.0,19.0,Los Angeles
D002,P009,2022-02-13,50.0,15.0,Chicago
D002,P009,2022-02-14,43.0,11.0,Los Angeles
D002,P009,2022-02-15,61.0,5.0,Chicago
D002,P009,2022-02-16,84.0,8.0,Chicago
D002,P009,2022-02-17,14.0,18.0,Chicago
D002,P009,2022-02-18,53.0,16.0,New York
D002,P009,2022-02-19,41.0,8.0,Los Angeles
D002,P009,2022-02-20,16.0,10.0,New York
D002,P009,2022-02-21,77.0,19.0,New York
D002,P009,2022-02-22,28.0,12.0,Chicago
D002,P009,2022-02-23,12.0,13.0,Los Angeles
D002,P009,2022-02-24,29.0,14.0,New York
D002,P009,2022-02-25,32.0,8.0,Chicago
D002,P009,2022-02-26,43.0,15.0,Chicago
D002,P009,2022-02-27,19.0,10.0,New York
D002,P009,2022-02-28,65.0,5.0,Los Angeles
D002,P009,2022-02-29,80.0,15.0,New York
D002,P009,2022-02-30,10.0,12.0,New York
D002,P009,2022-03-01,27.0,13.0,Chicago
D002,P009,2022-03-02,86.0,17.0,New York
D002,P009,2022-03-03,44.0,13.0,Los Angeles
D002,P009,2022-03-04,60.0,10.0,Los Angeles
D002,P009,2022-03-05,51.0,6.0,Chicago
D002,P009,2022-03-06,990.0,190.0,
D002,P009,2022-03-07,30.0,16.0,Chicago
D002,P009,2022-03-08,84.0,13.0,Los Angeles
D002,P009,2022-03-09,33.0,19.0,Los Angeles
D002,P009,2022-03-10,77.0,19.0,Los Angeles
D002,P009,2022-03-11,43.0,11.0,Chicago
D002,P009,2022-03-12,97.0,15.0,Los Angeles
D002,P009,2022-03-13,59.0,19.0,New York
D002,P009,2022-03-14,60.0,15.0,Chicago
D002,P009,2022-03-15,49.0,10.0,Chicago
D002,P009,2022-03-16,26.0,12.0,Chicago
D002,P009,2022-03-17,51.0,10.0,Los Angeles
D002,P009,2022-03-18,80.0,16.0,Chicago
D002,P009,2022-03-19,51.0,7.0,Los Angeles
D002,P009,2022-03-20,16.0,7.0,Los Angeles
D002,P009,2022-03-21,47.0,16.0,New York
D002,P009,2022-03-22,60.0,16.0,Chicago
D002,P009,2022-03-23,29.0,15.0,Chicago
D002,P009,2022-03-24,89.0,6.0,New York
D002,P009,2022-03-25,83.0,9.0,Los Angeles
D002,P009,2022-03-26,31.0,10.0,Chicago
D002,P009,2022-03-27,32.0,14.0,Chicago
D002,P009,2022-03-28,14.0,16.0,Chicago
D002,P009,2022-03-29,21.0,9.0,Chicago
D002,P009,2022-03-30,11.0,10.0,Los Angeles
D002,P010,2022-01-01,44.0,19.0,Chicago
D002,P010,2022-01-02,24.0,13.0,Chicago
D002,P010,2022-01-03,31.0,19.0,Los Angeles
D002,P010,2022-01-04,92.0,19.0,Chicago
D002,P010,2022-01-05,55.0,14.0,Chicago
D002,P010,2022-01-06,52.0,18.0,Chicago
D002,P010,2022-01-07,96.0,10.0,New York
D002,P010,2022-01-08,29.0,15.0,Chicago
D002,P010,2022-01-09,45.0,11.0,Chicago
D002,P010,2022-01-10,24.0,14.0,Los Angeles
D002,P010,2022-01-11,,,
D002,P010,2022-01-12,17.0,9.0,Chicago
D002,P010,2022-01-13,23.0,14.0,Los Angeles
D002,P010,2022-01-14,88.0,10.0,New York
D002,P010,2022-01-15,42.0,14.0,New York
D002,P010,2022-01-16,13.0,6.0,Chicago
D002,P010,2022-01-17,89.0,19.0,Los Angeles
D002,P010,2022-01-18,92.0,13.0,Los Angeles
D002,P010,2022-01-19,77.0,12.0,Los Angeles
D002,P010,2022-01-20,18.0,7.0,Los Angeles
D002,P010,2022-01-21,88.0,13.0,Los Angeles
D002,P010,2022-01-22,80.0,6.0,New York
D002,P010,2022-01-23,75.0,17.0,Los Angeles
D002,P010,2022-01-24,76.0,16.0,Chicago
D002,P010,2022-01-25,47.0,16.0,New York
D002,P010,2022-01-26,89.0,17.0,New York
D002,P010,2022-01-27,27.0,15.0,Los Angeles
D002,P010,2022-01-28,82.0,14.0,New York
D002,P010,2022-01-29,11.0,7.0,New York
D002,P010,2022-01-30,36.0,17.0,Los Angeles
D002,P010,2022-02-01,42.0,19.0,New York
D002,P010,2022-02-02,79.0,13.0,Chicago
D002,P010,2022-02-03,67.0,17.0,New York
D002,P010,2022-02-04,67.0,7.0,Chicago
D002,P010,2022-02-05,44.0,9.0,New York
D002,P010,2022-02-06,65.0,19.0,Chicago
D002,P010,2022-02-07,48.0,18.0,Chicago
D002,P010,2022-02-08,42.0,8.0,Los Angeles
D002,P010,2022-02-09,67.0,11.0,Chicago
D002,P010,2022-02-10,63.0,10.0,Chicago
D002,P010,2022-02-11,50.0,19.0,Chicago
D002,P010,2022-02-12,76.0,5.0,Chicago
D002,P010,2022-02-13,31.0,17.0,New York
D002,P010,2022-02-14,92.0,12.0,New York
D002,P010,2022-02-15,84.0,13.0,Chicago
D002,P010,2022-02-16,86.0,7.0,Chicago
D002,P010,2022-02-17,39.0,17.0,Chicago
D002,P010,2022-02-18,58.0,11.0,Los Angeles
D002,P010,2022-02-19,,,
D002,P010,2022-02-20,65.0,10.0,Los Angeles
D002,P010,2022-02-21,74.0,18.0,Los Angeles
D002,P010,2022-02-22,46.0,7.0,Los Angeles
D002,P010,2022-02-23,64.0,9.0,Los Angeles
D002,P010,2022-02-24,16.0,11.0,Los Angeles
D002,P010,2022-02-25,79.0,15.0,New York
D002,P010,2022-02-26,86.0,17.0,Chicago
D002,P010,2022-02-27,53.0,7.0,Chicago
D002,P010,2022-02-28,89.0,8.0,New York
D002,P010,2022-02-29,54.0,14.0,Los Angeles
D002,P010,2022-02-30,22.0,13.0,New York
D002,P010,2022-03-01,49.0,14.0,New York
D002,P010,2022-03-02,88.0,9.0,Los Angeles
D002,P010,2022-03-03,90.0,6.0,Chicago
D002,P010,2022-03-04,11.0,19.0,New York
D002,P010,2022-03-05,13.0,19.0,New York
D002,P010,2022-03-06,74.0,6.0,Los Angeles
D002,P010,2022-03-07,98.0,6.0,Los Angeles
D002,P010,2022-03-08,99.0,9.0,New York
D002,P010,2022-03-09,81.0,14.0,New York
D002,P010,2022-03-10,32.0,14.0,Los Angeles
D002,P010,2022-03-11,88.0,7.0,Chicago
D002,P010,2022-03-12,98.0,12.0,New York
D002,P010,2022-03-13,73.0,14.0,New York
D002,P010,2022-03-14,93.0,15.0,Los Angeles
D002,P010,2022-03-15,22.0,17.0,New York
D002,P010,2022-03-16,58.0,14.0,New York
D002,P010,2022-03-17,11.0,18.0,Chicago
D002,P010,2022-03-18,25.0,6.0,Los Angeles
D002,P010,2022-03-19,18.0,15.0,Los Angeles
D002,P010,2022-03-20,29.0,7.0,New York
D002,P010,2022-03-21,41.0,16.0,New York
D002,P010,2022-03-22,19.0,6.0,New York
D002,P010,2022-03-23,13.0,12.0,Chicago
D002,P010,2022-03-24,85.0,9.0,New York
D002,P010,2022-03-25,66.0,18.0,New York
D002,P010,2022-03-26,33.0,16.0,Los Angeles
D002,P010,2022-03-27,77.0,18.0,New York
D002,P010,2022-03-28,53.0,19.0,Los Angeles
D002,P010,2022-03-29,60.0,6.0,New York
D002,P010,2022-03-30,81.0,15.0,Los Angeles
D002,P011,2022-01-01,99.0,12.0,Chicago
D002,P011,2022-01-02,13.0,7.0,Chicago
D002,P011,2022-01-03,27.0,16.0,New York
D002,P011,2022-01-04,21.0,14.0,Chicago
D002,P011,2022-01-05,87.0,15.0,Los Angeles
D002,P011,2022-01-06,49.0,14.0,Los Angeles
D002,P011,2022-01-07,26.0,6.0,Chicago
D002,P011,2022-01-08,61.0,10.0,Los Angeles
D002,P011,2022-01-09,32.0,6.0,Chicago
D002,P011,2022-01-10,45.0,13.0,Los Angeles
D002,P011,2022-01-11,19.0,15.0,Chicago
D002,P011,2022-01-12,35.0,7.0,Chicago
D002,P011,2022-01-13,98.0,12.0,Los Angeles
D002,P011,2022-01-14,41.0,15.0,New York
D002,P011,2022-01-15,65.0,18.0,Chicago
D002,P011,2022-01-16,20.0,18.0,New York
D002,P011,2022-01-17,56.0,5.0,New York
D002,P011,2022-01-18,99.0,15.0,Chicago
D002,P011,2022-01-19,50.0,7.0,New York
D002,P011,2022-01-20,21.0,10.0,Chicago
D002,P011,2022-01-21,48.0,11.0,New York
D002,P011,2022-01-22,22.0,13.0,Los Angeles
D002,P011,2022-01-23,14.0,11.0,Chicago
D002,P011,2022-01-24,68.0,5.0,New York
D002,P011,2022-01-25,37.0,19.0,Chicago
D002,P011,2022-01-26,31.0,14.0,New York
D002,P011,2022-01-27,80.0,7.0,New York
D002,P011,2022-01-28,70.0,19.0,New York
D002,P011,2022-01-29,51.0,14.0,Chicago
D002,P011,2022-01-30,64.0,12.0,Los Angeles
D002,P011,2022-02-01,57.0,17.0,New York
D002,P011,2022-02-02,33.0,7.0,New York
D002,P011,2022-02-03,73.0,8.0,Los Angeles
D002,P011,2022-02-04,90.0,7.0,Chicago
D002,P011,2022-02-05,97.0,5.0,New York
D002,P011,2022-02-06,10.0,14.0,New York
D002,P011,2022-02-07,79.0,9.0,Chicago
D002,P011,2022-02-08,87.0,6.0,Chicago
D002,P011,2022-02-09,39.0,8.0,Los Angeles
D002,P011,2022-02-10,990.0,190.0,
D002,P011,2022-02-11,92.0,13.0,Los Angeles
D002,P011,2022-02-12,72.0,9.0,Los Angeles
D002,P011,2022-02-13,79.0,19.0,Los Angeles
D002,P011,2022-02-14,32.0,6.0,Chicago
D002,P011,2022-02-15,22.0,14.0,Los Angeles
D002,P011,2022-02-16,58.0,6.0,New York
D002,P011,2022-02-17,44.0,11.0,Los Angeles
D002,P011,2022-02-18,16.0,13.0,New York
D002,P011,2022-02-19,28.0,8.0,New York
D002,P011,2022-02-20,95.0,13.0,New York
D002,P011,2022-02-21,81.0,18.0,Chicago
D002,P011,2022-02-22,38.0,13.0,New York
D002,P011,2022-02-23,22.0,18.0,Los Angeles
D002,P011,2022-02-24,79.0,6.0,New York
D002,P011,2022-02-25,29.0,13.0,Chicago
D002,P011,2022-02-26,16.0,6.0,New York
D002,P011,2022-02-27,24.0,5.0,Chicago
D002,P011,2022-02-28,71.0,15.0,Los Angeles
D002,P011,2022-02-29,21.0,18.0,Los Angeles
D002,P011,2022-02-30,24.0,8.0,New York
D002,P011,2022-03-01,36.0,14.0,Chicago
D002,P011,2022-03-02,72.0,17.0,Los Angeles
D002,P011,2022-03-03,43.0,17.0,Los Angeles
D002,P011,2022-03-04,15.0,12.0,Chicago
D002,P011,2022-03-05,94.0,9.0,Los Angeles
D002,P011,2022-03-06,62.0,17.0,New York
D002,P011,2022-03-07,25.0,5.0,Chicago
D002,P011,2022-03-08,77.0,19.0,Chicago
D002,P011,2022-03-09,54.0,14.0,Los Angeles
D002,P011,2022-03-10,29.0,5.0,Chicago
D002,P011,2022-03-11,84.0,12.0,Chicago
D002,P011,2022-03-12,98.0,9.0,New York
D002,P011,2022-03-13,47.0,6.0,Los Angeles
D002,P011,2022-03-14,59.0,14.0,Los Angeles
D002,P011,2022-03-15,18.0,8.0,New York
D002,P011,2022-03-16,57.0,9.0,Chicago
D002,P011,2022-03-17,46.0,8.0,Los Angeles
D002,P011,2022-03-18,84.0,7.0,Chicago
D002,P011,2022-03-19,46.0,18.0,Los Angeles
D002,P011,2022-03-20,67.0,13.0,Chicago
D002,P011,2022-03-21,15.0,18.0,New York
D002,P011,2022-03-22,47.0,13.0,Los Angeles
D002,P011,2022-03-23,54.0,15.0,New York
D002,P011,2022-03-24,35.0,19.0,Chicago
D002,P011,2022-03-25,88.0,11.0,Chicago
D002,P011,2022-03-26,93.0,9.0,New York
D002,P011,2022-03-27,30.0,19.0,Los Angeles
D002,P011,2022-03-28,66.0,14.0,New York
D002,P011,2022-03-29,76.0,11.0,New York
D002,P011,2022-03-30,43.0,9.0,Chicago
D002,P012,2022-01-01,23.0,13.0,Los Angeles
D002,P012,2022-01-02,80.0,7.0,New York
D002,P012,2022-01-03,17.0,17.0,Chicago
D002,P012,2022-01-04,93.0,19.0,Los Angeles
D002,P012,2022-01-05,87.0,12.0,Los Angeles
D002,P012,2022-01-06,90.0,6.0,New York
D002,P012,2022-01-07,89.0,13.0,Chicago
D002,P012,2022-01-08,70.0,18.0,Chicago
D002,P012,2022-01-09,80.0,15.0,Los Angeles
D002,P012,2022-01-10,29.0,11.0,Chicago
D002,P012,2022-01-11,66.0,5.0,Chicago
D002,P012,2022-01-12,43.0,19.0,New York
D002,P012,2022-01-13,87.0,5.0,Los Angeles
D002,P012,2022-01-14,36.0,16.0,Los Angeles
D002,P012,2022-01-15,85.0,12.0,Los Angeles
D002,P012,2022-01-16,45.0,16.0,New York
D002,P012,2022-01-17,82.0,12.0,Chicago
D002,P012,2022-01-18,91.0,6.0,Los Angeles
D002,P012,2022-01-19,49.0,6.0,New York
D002,P012,2022-01-20,94.0,15.0,Chicago
D002,P012,2022-01-21,21.0,10.0,Los Angeles
D002,P012,2022-01-22,33.0,7.0,Chicago
D002,P012,2022-01-23,69.0,12.0,New York
D002,P012,2022-01-24,87.0,10.0,New York
D002,P012,2022-01-25,42.0,7.0,Los Angeles
D002,P012,2022-01-26,11.0,12.0,Chicago
D002,P012,2022-01-27,81.0,10.0,New York
D002,P012,2022-01-28,20.0,17.0,New York
D002,P012,2022-01-29,44.0,10.0,New York
D002,P012,2022-01-30,69.0,8.0,Chicago
D002,P012,2022-02-01,43.0,5.0,New York
D002,P012,2022-02-02,62.0,17.0,New York
D002,P012,2022-02-03,97.0,15.0,New York
D002,P012,2022-02-04,14.0,15.0,Los Angeles
D002,P012,2022-02-05,74.0,19.0,New York
D002,P012,2022-02-06,84.0,9.0,Los Angeles
D002,P012,2022-02-07,76.0,12.0,Los Angeles
D002,P012,2022-02-08,96.0,17.0,New York
D002,P012,2022-02-09,19.0,6.0,Los Angeles
D002,P012,2022-02-10,44.0,7.0,Los Angeles
D002,P012,2022-02-11,33.0,17.0,Los Angeles
D002,P012,2022-02-12,59.0,16.0,New York
D002,P012,2022-02-13,61.0,10.0,Chicago
D002,P012,2022-02-14,30.0,10.0,Los Angeles
D002,P012,2022-02-15,92.0,5.0,Chicago
D002,P012,2022-02-16,21.0,8.0,Chicago
D002,P012,2022-02-17,40.0,19.0,Los Angeles
D002,P012,2022-02-18,75.0,10.0,Chicago
D002,P012,2022-02-19,40.0,19.0,New York
D002,P012,2022-02-20,84.0,13.0,Chicago
D002,P012,2022-02-21,16.0,14.0,Los Angeles
D002,P012,2022-02-22,28.0,17.0,Los Angeles
D002,P012,2022-02-23,15.0,12.0,New York
D002,P012,2022-02-24,27.0,9.0,Los Angeles
D002,P012,2022-02-25,19.0,5.0,Chicago
D002,P012,2022-02-26,72.0,16.0,New York
D002,P012,2022-02-27,63.0,6.0,Chicago
D002,P012,2022-02-28,10.0,16.0,Los Angeles
D002,P012,2022-02-29,71.0,12.0,New York
D002,P012,2022-02-30,24.0,14.0,New York
D002,P012,2022-03-01,42.0,8.0,New York
D002,P012,2022-03-02,48.0,14.0,New York
